Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-04 23:41:48,2.33,2.8,2.67,-0.35,0
2026-05-04 23:41:50,1.53,2.8,2.67,-0.97,0
2026-05-04 23:41:52,3.26,2.8,2.67,0.22,0
2026-05-04 23:41:54,3.07,2.8,2.67,0.34,0
2026-05-04 23:41:56,3.15,2.8,2.67,-0.02,0
2026-05-04 23:41:58,1.56,2.8,2.67,-1.01,0
2026-05-04 23:42:00,2.76,2.8,2.67,-0.33,0
2026-05-04 23:42:02,1.23,2.8,2.67,-1.14,0
2026-05-04 23:42:04,2.39,2.8,2.67,0.22,0
2026-05-04 23:42:06,1.3,2.8,2.67,-0.97,0
2026-05-04 23:42:08,1.33,2.8,2.67,-1.01,0
2026-05-04 23:42:10,3.1,2.8,2.67,0.21,0
2026-05-04 23:42:12,2.67,2.8,2.67,0.27,0
2026-05-04 23:42:14,1.18,2.8,2.67,-1.19,0
2026-05-04 23:42:16,1.09,2.8,2.67,-0.9,0
2026-05-04 23:42:18,1.8,2.8,2.67,0.12,0
2026-05-04 23:42:20,0.97,2.8,2.67,-1.32,0
2026-05-04 23:42:22,2.2,2.8,2.67,0.18,0
2026-05-04 23:42:24,3.18,2.8,2.67,0.09,0
2026-05-04 23:42:26,2.46,2.8,2.67,-0.52,0
2026-05-04 23:42:28,2.84,2.8,2.67,0.25,0
2026-05-04 23:42:30,2.82,2.67,2.67,0.24,0
2026-05-04 23:42:32,1.51,2.67,2.67,-1.07,0
2026-05-04 23:42:34,2.18,2.8,2.53,-0.29,0
2026-05-04 23:42:36,2.87,2.8,2.67,0.51,0
2026-05-04 23:42:38,2.15,2.8,2.67,-0.48,0
2026-05-04 23:42:40,1.64,2.67,2.67,-1.07,0
2026-05-04 23:42:42,1.34,2.8,2.67,-1.69,0
2026-05-04 23:42:44,3.2,2.8,2.67,-0.07,0
2026-05-04 23:42:46,2.35,2.67,2.53,-0.22,0
2026-05-04 23:42:48,2.8,2.8,2.67,-0.02,0
2026-05-04 23:42:50,0.86,2.8,2.67,-1.17,0
2026-05-04 23:42:52,2.32,2.67,2.67,-0.45,0
2026-05-04 23:42:54,0.78,2.8,2.67,-1.2,0
2026-05-04 23:42:56,3.06,2.8,2.67,0.32,0
2026-05-04 23:42:58,1.04,2.8,2.67,-1.31,0
2026-05-04 23:43:00,3.26,2.8,2.53,-0.08,1
2026-05-04 23:43:02,1.45,2.93,2.4,-1.37,1
2026-05-04 23:43:04,1.8,3.07,2.27,-0.77,1
2026-05-04 23:43:06,2.58,3.07,2.27,-0.13,1
2026-05-04 23:43:08,1.99,3.07,2.27,-1.07,1
2026-05-04 23:43:10,2.88,2.93,2.27,0.05,1
2026-05-04 23:43:12,1.19,3.07,2.27,-1.17,1
2026-05-04 23:43:14,1.52,3.07,2.27,-1.07,1
2026-05-04 23:43:16,0.73,3.07,2.27,-1.33,1
2026-05-04 23:43:18,0.94,3.07,2.27,-1.53,1
2026-05-04 23:43:20,1.17,3.07,2.27,-1.53,1
2026-05-04 23:43:22,3.11,3.07,2.27,0.55,1
2026-05-04 23:43:24,1.26,3.07,2.27,-1.18,1
2026-05-04 23:43:26,2.7,3.07,2.27,0.45,1
2026-05-04 23:43:28,1.06,3.07,2.27,-0.91,1
2026-05-04 23:43:30,3.14,2.93,2.27,0.47,1
2026-05-04 23:43:32,2.81,2.93,2.27,0.14,1
2026-05-04 23:43:34,2.57,3.07,2.27,-0.21,1
2026-05-04 23:43:36,3.35,2.93,2.27,0.55,1
2026-05-04 23:43:38,1.69,2.93,2.27,-0.38,1
2026-05-04 23:43:40,3.29,2.93,2.27,-0.02,1
2026-05-04 23:43:42,1.42,3.07,2.27,-0.96,1
2026-05-04 23:43:44,1.62,2.93,2.27,-0.94,1
2026-05-04 23:43:46,2.72,2.93,2.27,-0.1,1
2026-05-04 23:43:48,3.16,2.93,2.4,0.26,1
2026-05-04 23:43:50,1.21,2.93,2.27,-1.27,1
2026-05-04 23:43:52,1.84,3.07,2.27,-0.99,1
2026-05-04 23:43:54,1.19,3.07,2.27,-1.25,1
2026-05-04 23:43:56,3.19,3.07,2.27,0.46,1
2026-05-04 23:43:58,2.59,3.07,2.27,0.02,1
2026-05-04 23:44:00,3.1,3.07,2.27,0.38,1
2026-05-04 23:44:02,2.56,3.07,2.27,0.27,1
2026-05-04 23:44:04,3.13,3.07,2.27,0.08,1
2026-05-04 23:44:06,1.25,3.07,2.27,-1.42,1
2026-05-04 23:44:08,2.4,3.07,2.27,-0.49,1
2026-05-04 23:44:10,1.06,3.07,2.27,-1.19,1
2026-05-04 23:44:12,1.64,3.07,2.27,-0.72,1
2026-05-04 23:44:14,1.63,3.07,2.27,-0.92,1
2026-05-04 23:44:16,2.39,2.93,2.27,-0.14,1
2026-05-04 23:44:18,2.08,2.93,2.27,-0.6,1
2026-05-04 23:44:20,1.47,3.07,2.27,-1.37,1
2026-05-04 23:44:22,1.92,3.07,2.27,-0.86,1
2026-05-04 23:44:24,1.4,3.07,2.27,-1.51,1
2026-05-04 23:44:26,2.7,3.07,2.27,-0.31,1
2026-05-04 23:44:28,3.11,3.07,2.27,0.04,1
2026-05-04 23:44:30,2.94,2.93,2.27,0.14,1
2026-05-04 23:44:32,1.14,2.93,2.27,-0.92,1
2026-05-04 23:44:34,2.83,2.93,2.4,0.41,1
2026-05-04 23:44:36,1.22,3.07,2.4,-1.52,1
2026-05-04 23:44:38,2.59,3.07,2.4,0.17,1
2026-05-04 23:44:40,2.91,3.07,2.27,0.04,1
2026-05-04 23:44:42,1.7,3.07,2.27,-1.2,1
2026-05-04 23:44:44,1.26,3.07,2.27,-1.4,1
2026-05-04 23:44:46,1.97,3.07,2.27,-0.5,1
2026-05-04 23:44:48,2.73,3.07,2.27,0.36,1
2026-05-04 23:44:50,2.1,3.07,2.27,-0.55,1
2026-05-04 23:44:52,2.13,2.93,2.27,-0.85,1
2026-05-04 23:44:54,1.3,2.93,2.27,-1.75,1
2026-05-04 23:44:56,2.29,2.93,2.27,-0.36,1
2026-05-04 23:44:58,3.25,2.93,2.13,0.37,1
2026-05-04 23:45:00,3.1,2.93,2.13,-0.07,1
2026-05-04 23:45:02,1.12,2.93,2.27,-1.45,1
2026-05-04 23:45:04,2.34,2.93,2.27,-0.49,1
2026-05-04 23:45:06,3.12,3.07,2.27,-0.21,1
2026-05-04 23:45:08,2.63,3.07,2.27,-0.75,1
2026-05-04 23:45:10,1.42,3.07,2.27,-1.55,1
