Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-05 00:12:51,1.4,2.93,2.4,-1.89,1
2026-05-05 00:12:53,2.44,2.93,2.4,0.01,1
2026-05-05 00:12:55,1.11,2.93,2.4,-1.37,1
2026-05-05 00:12:57,1.36,3.07,2.4,-0.63,1
2026-05-05 00:12:59,1.04,3.07,2.27,-0.8,1
2026-05-05 00:13:01,0.81,3.07,2.27,-0.56,1
2026-05-05 00:13:03,1.06,3.07,2.27,-0.72,1
2026-05-05 00:13:05,0.67,3.07,2.27,-1.36,1
2026-05-05 00:13:07,1.36,3.07,2.27,-1.01,1
2026-05-05 00:13:09,1.67,3.07,2.27,-0.78,1
2026-05-05 00:13:11,2.28,3.07,2.27,0.1,1
2026-05-05 00:13:13,2.71,3.07,2.27,0.29,1
2026-05-05 00:13:15,2.57,3.07,2.27,0.64,1
2026-05-05 00:13:17,2.81,3.07,2.4,0.23,1
2026-05-05 00:13:19,2.83,3.07,2.27,0.78,1
2026-05-05 00:13:21,1.33,2.93,2.27,-1.18,1
2026-05-05 00:13:23,2.93,3.07,2.27,0.21,1
2026-05-05 00:13:25,2.73,2.93,2.27,0.52,1
2026-05-05 00:13:27,2.38,2.93,2.27,-0.18,1
2026-05-05 00:13:29,3.15,3.07,2.13,0.59,1
2026-05-05 00:13:31,1.82,3.07,2.27,-0.17,1
2026-05-05 00:13:33,2.24,3.07,2.27,0.04,1
2026-05-05 00:13:35,0.83,2.93,2.27,-1.59,1
2026-05-05 00:13:37,2.7,2.93,2.27,0.11,1
2026-05-05 00:13:39,0.93,2.93,2.27,-0.93,1
2026-05-05 00:13:41,1.79,2.93,2.27,-0.28,1
2026-05-05 00:13:43,2.55,2.93,2.27,0.52,1
2026-05-05 00:13:45,2.35,2.93,2.27,0.54,1
2026-05-05 00:13:47,0.73,3.07,2.27,-1.29,1
2026-05-05 00:13:49,1.65,3.07,2.27,-1.07,1
2026-05-05 00:13:51,2.89,3.07,2.27,0.7,1
2026-05-05 00:13:53,2.52,2.93,2.27,0.15,1
2026-05-05 00:13:55,2.71,2.93,2.27,0.08,1
2026-05-05 00:13:57,2.58,2.93,2.27,0.37,1
2026-05-05 00:13:59,1.28,2.93,2.27,-0.33,1
2026-05-05 00:14:01,2.24,3.07,2.27,-0.18,1
2026-05-05 00:14:03,1.25,2.93,2.27,-0.38,1
2026-05-05 00:14:05,1.34,2.93,2.27,-1.03,1
2026-05-05 00:14:07,1.18,3.07,2.27,-0.73,1
2026-05-05 00:14:09,0.73,3.07,2.27,-1.37,1
2026-05-05 00:14:11,1.88,2.93,2.27,0.27,1
2026-05-05 00:14:13,1.46,2.93,2.27,-0.97,1
2026-05-05 00:14:15,3.02,3.07,2.27,0.75,1
2026-05-05 00:14:17,2.27,2.93,2.27,0.51,1
2026-05-05 00:14:19,2.56,2.93,2.27,0.23,1
2026-05-05 00:14:21,1.63,2.93,2.27,-1.15,1
2026-05-05 00:14:23,3.07,2.93,2.27,0.89,1
2026-05-05 00:14:25,2.95,2.8,2.4,0.93,1
2026-05-05 00:14:27,2.73,2.8,2.53,0.3,1
2026-05-05 00:14:29,0.68,2.8,2.4,-1.06,1
2026-05-05 00:14:31,1.77,2.8,2.4,-0.3,1
2026-05-05 00:14:33,1.46,2.8,2.67,-0.79,0
2026-05-05 00:14:35,1.13,2.8,2.67,-1.15,0
2026-05-05 00:14:37,3.22,2.8,2.67,0.36,0
2026-05-05 00:14:39,2.57,2.67,2.53,0.15,0
2026-05-05 00:14:41,1.54,2.8,2.67,-0.75,0
2026-05-05 00:14:43,1.19,2.8,2.67,-0.33,0
2026-05-05 00:14:45,0.97,2.67,2.67,-0.96,0
2026-05-05 00:14:47,3.06,2.67,2.67,0.96,0
2026-05-05 00:14:49,2.6,2.67,2.53,0.77,0
2026-05-05 00:14:51,0.9,2.67,2.67,-1.01,0
2026-05-05 00:14:53,3.13,2.8,2.67,0.41,0
2026-05-05 00:14:55,0.82,2.8,2.67,-0.95,0
2026-05-05 00:14:57,2.16,2.67,2.67,0.2,0
2026-05-05 00:14:59,3.02,2.67,2.53,1.06,0
2026-05-05 00:15:01,2.4,2.67,2.53,0.03,0
2026-05-05 00:15:03,1.2,2.8,2.67,-1.47,0
2026-05-05 00:15:05,1.42,2.8,2.53,-1.57,0
2026-05-05 00:15:07,0.93,2.67,2.67,-1.13,0
2026-05-05 00:15:09,3.03,2.67,2.67,0.58,0
2026-05-05 00:15:11,2.29,2.8,2.53,-0.54,0
2026-05-05 00:15:13,2.8,2.8,2.53,0.75,0
2026-05-05 00:15:15,2.86,2.8,2.67,0.24,0
2026-05-05 00:15:17,3.08,2.8,2.67,0.29,0
2026-05-05 00:15:19,3.13,2.8,2.53,-0.05,0
2026-05-05 00:15:21,2.39,2.67,2.67,-0.39,0
2026-05-05 00:15:23,2.85,2.67,2.67,0.5,0
2026-05-05 00:15:25,1.01,2.67,2.53,-1.33,0
2026-05-05 00:15:27,2.7,2.67,2.67,-0.47,0
2026-05-05 00:15:29,1.36,2.67,2.67,-0.52,0
2026-05-05 00:15:31,2.06,2.67,2.67,0.02,0
2026-05-05 00:15:33,1.23,2.67,2.53,-1.11,0
