Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-04 23:58:11,2.73,2.93,2.4,0.92,1
2026-05-04 23:58:13,2.54,3.07,2.4,-0.07,1
2026-05-04 23:58:15,2.9,2.93,2.4,0.32,1
2026-05-04 23:58:17,3.05,2.93,2.4,0.16,1
2026-05-04 23:58:19,3.14,2.93,2.4,0.49,1
2026-05-04 23:58:21,2.6,2.93,2.27,0.81,1
2026-05-04 23:58:23,3.24,2.93,2.4,0.51,1
2026-05-04 23:58:25,2.16,2.93,2.4,-0.35,1
2026-05-04 23:58:27,2.53,2.93,2.4,0.34,1
2026-05-04 23:58:29,2.54,2.93,2.27,-0.19,1
2026-05-04 23:58:31,1.47,2.93,2.4,-0.82,1
2026-05-04 23:58:33,2.68,2.93,2.4,0.0,1
2026-05-04 23:58:35,3.25,2.93,2.4,0.57,1
2026-05-04 23:58:37,2.73,2.93,2.4,0.1,1
2026-05-04 23:58:39,2.37,2.93,2.4,0.52,1
2026-05-04 23:58:41,3.02,3.07,2.4,0.41,1
2026-05-04 23:58:43,2.97,2.93,2.4,0.53,1
2026-05-04 23:58:45,3.0,2.93,2.27,0.14,1
2026-05-04 23:58:47,2.7,2.93,2.4,0.26,1
2026-05-04 23:58:49,2.84,3.07,2.27,0.12,1
2026-05-04 23:58:51,2.87,2.93,2.4,0.39,1
2026-05-04 23:58:53,2.91,2.8,2.67,0.35,0
2026-05-04 23:58:55,2.34,2.8,2.53,-0.05,0
2026-05-04 23:58:57,2.74,2.8,2.67,0.7,0
2026-05-04 23:58:59,1.92,2.67,2.67,-0.18,0
2026-05-04 23:59:01,1.1,2.67,2.53,-0.57,0
2026-05-04 23:59:03,2.45,2.8,2.67,-0.37,0
2026-05-04 23:59:05,3.13,2.8,2.67,0.89,0
2026-05-04 23:59:07,2.7,2.8,2.53,0.65,0
2026-05-04 23:59:09,3.11,2.8,2.67,0.44,0
2026-05-04 23:59:11,3.17,2.8,2.67,0.71,0
2026-05-04 23:59:13,3.19,2.8,2.67,0.69,0
2026-05-04 23:59:15,2.95,2.67,2.67,0.47,0
2026-05-04 23:59:17,2.98,2.67,2.67,0.87,0
2026-05-04 23:59:19,3.23,2.67,2.53,0.45,0
2026-05-04 23:59:21,3.24,2.8,2.67,0.57,0
2026-05-04 23:59:23,3.28,2.8,2.67,0.91,0
2026-05-04 23:59:25,2.89,2.8,2.53,0.52,0
2026-05-04 23:59:27,3.1,2.8,2.67,0.74,0
2026-05-04 23:59:29,2.75,2.8,2.67,0.42,0
2026-05-04 23:59:31,3.25,2.67,2.53,0.82,0
2026-05-04 23:59:33,2.38,2.67,2.67,0.29,0
2026-05-04 23:59:35,3.22,2.67,2.67,0.04,0
2026-05-04 23:59:37,3.02,2.67,2.67,0.32,0
2026-05-04 23:59:39,3.0,2.67,2.53,0.67,0
2026-05-04 23:59:41,3.34,2.8,2.53,0.62,0
2026-05-04 23:59:43,2.81,2.8,2.67,0.62,0
